Tennis French Open 2011 Mens Tournament Third Round Matches A Murray v Berrer 
Set Betting
Timestamp,Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
1306584468650,Sat May 28 13:07:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.5,177.84,1.53,43.33,245048.56,1.59,
1306584471650,Sat May 28 13:07:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.5,177.84,1.53,43.33,245048.56,1.59,
1306584476650,Sat May 28 13:07:56 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.5,96.96,245404.23,1.5,
1306584477650,Sat May 28 13:07:57 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.5,191.63,245404.23,1.5,
1306584483650,Sat May 28 13:08:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.5,369.31,245404.23,1.5,
1306584487650,Sat May 28 13:08:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.31,192.4,1.5,1019.33,245404.23,1.5,
1306584506650,Sat May 28 13:08:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.31,192.4,1.49,7.8,245404.23,1.5,
1306584511650,Sat May 28 13:08:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.49,7.8,245404.23,1.5,
1306584516650,Sat May 28 13:08:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.45,85.8,245404.23,1.5,
1306584528650,Sat May 28 13:08:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.42,100.0,245404.23,1.5,
1306584532650,Sat May 28 13:08:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.3,50.0,1.4,32.51,245404.23,1.5,
1306584554650,Sat May 28 13:09:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,6.93,1.2,304.68,245756.92,1.21,
1306584559650,Sat May 28 13:09:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,6.93,1.2,304.68,245756.92,1.21,
1306584568650,Sat May 28 13:09:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,6.93,1.2,218.01,245930.27,1.2,
1306584570650,Sat May 28 13:09:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,2.6,1.2,218.01,245938.92,1.17,
1306584589650,Sat May 28 13:09:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,100.0,1.2,218.01,245938.92,1.17,
1306584592650,Sat May 28 13:09:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,100.0,1.2,208.0,245958.92,1.2,
1306584603650,Sat May 28 13:10:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.18,98.27,1.2,208.0,245962.38,1.18,
1306584612650,Sat May 28 13:10:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.17,2.6,1.18,161.74,246158.92,1.18,
1306584618650,Sat May 28 13:10:18 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,33.0,1.18,161.74,246162.38,1.17,
1306584630650,Sat May 28 13:10:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,24.33,1.18,89.67,246325.58,1.15,
1306584636650,Sat May 28 13:10:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,24.33,1.18,85.94,246333.05,1.18,
1306584637650,Sat May 28 13:10:37 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,24.33,1.18,69.33,246349.66,1.18,
1306584641650,Sat May 28 13:10:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,24.33,1.18,69.33,246349.66,1.18,
1306584646650,Sat May 28 13:10:46 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,197.67,1.18,69.33,246349.66,1.18,
1306584649650,Sat May 28 13:10:49 BST 2011,5,ACTIVE,A Murray 3 - 0,1.15,197.67,1.18,34.19,246419.94,1.18,
1306584665650,Sat May 28 13:11:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,100.0,1.18,34.19,246419.94,1.18,
1306584667650,Sat May 28 13:11:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,100.0,1.18,28.99,246430.33,1.18,
1306584671650,Sat May 28 13:11:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,50.0,1.18,28.99,246530.33,1.16,
1306584672650,Sat May 28 13:11:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.16,50.0,1.18,28.99,246530.33,1.16,
1306584676650,Sat May 28 13:11:16 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,100.0,1.15,715.23,247025.67,1.15,
1306584681650,Sat May 28 13:11:21 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,100.0,1.15,1100.05,247025.67,1.15,
1306584698650,Sat May 28 13:11:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,300.0,1.15,1100.05,247025.67,1.15,
1306584700650,Sat May 28 13:11:40 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,300.0,1.15,1106.98,247025.67,1.15,
1306584705650,Sat May 28 13:11:45 BST 2011,5,ACTIVE,A Murray 3 - 0,1.14,286.01,1.15,1106.98,247060.33,1.14,
1306584708650,Sat May 28 13:11:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,297.0,1.15,1106.98,247586.34,1.12,
1306584712650,Sat May 28 13:11:52 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,297.0,1.14,389.23,247586.34,1.12,
1306584713650,Sat May 28 13:11:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.12,102.38,1.14,389.23,247975.6,1.12,
1306584714650,Sat May 28 13:11:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,26.0,1.12,92.23,248180.34,1.12,
1306584715650,Sat May 28 13:11:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,26.0,1.14,389.23,248180.34,1.12,
1306584718650,Sat May 28 13:11:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,26.0,1.12,260.01,248180.34,1.12,
1306584722650,Sat May 28 13:12:02 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,26.0,1.12,260.01,248180.34,1.12,
1306584737650,Sat May 28 13:12:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,26.0,1.12,6.93,248180.34,1.12,
1306584739650,Sat May 28 13:12:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,26.0,1.15,1100.05,248180.34,1.12,
1306584742650,Sat May 28 13:12:22 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,326.0,1.15,1100.05,248180.34,1.12,
1306584755650,Sat May 28 13:12:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,326.0,1.14,230.54,248180.34,1.12,
1306584756650,Sat May 28 13:12:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,226.0,1.14,230.54,248180.34,1.12,
1306584761650,Sat May 28 13:12:41 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,226.0,1.15,1060.81,248450.12,1.15,
1306584765650,Sat May 28 13:12:45 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,226.0,1.15,1060.81,248450.12,1.15,
1306584780650,Sat May 28 13:13:00 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,226.0,1.15,1060.81,248450.12,1.15,
1306584784650,Sat May 28 13:13:04 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,4.54,248902.12,1.11,
1306584787650,Sat May 28 13:13:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,17.46,1.14,384.81,248911.2,1.11,
1306584791650,Sat May 28 13:13:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.11,13.13,1.13,173.34,248919.86,1.11,
1306584792650,Sat May 28 13:13:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,46.87,248946.12,1.11,
1306584793650,Sat May 28 13:13:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,132.67,248946.12,1.11,
1306584797650,Sat May 28 13:13:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,46.87,248946.12,1.11,
1306584800650,Sat May 28 13:13:20 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,239.27,248946.12,1.11,
1306584815650,Sat May 28 13:13:35 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,239.27,248946.12,1.11,
1306584816650,Sat May 28 13:13:36 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,239.27,248946.12,1.11,
1306584825650,Sat May 28 13:13:45 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,239.27,248946.12,1.11,
1306584828650,Sat May 28 13:13:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,239.27,248946.12,1.11,
1306584833650,Sat May 28 13:13:53 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,313.0,1.11,239.27,248946.12,1.11,
1306584845650,Sat May 28 13:14:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,313.0,1.11,46.87,248946.12,1.11,
1306584846650,Sat May 28 13:14:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,313.0,1.11,46.87,248946.12,1.11,
1306584905650,Sat May 28 13:15:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,227.2,1.11,46.87,249117.72,1.06,
1306584906650,Sat May 28 13:15:06 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,227.2,1.08,288.61,249117.72,1.06,
1306584912650,Sat May 28 13:15:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,227.2,1.11,46.87,249117.72,1.06,
1306584917650,Sat May 28 13:15:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.06,81.59,1.11,46.87,249408.94,1.06,
1306584929650,Sat May 28 13:15:29 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,6.52,1.11,46.87,249572.12,1.06,
1306584933650,Sat May 28 13:15:33 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,326.11,1.05,282.08,249585.19,1.05,
1306584961650,Sat May 28 13:16:01 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,326.11,1.05,108.74,249931.86,1.05,
1306584974650,Sat May 28 13:16:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,326.11,1.11,46.87,249931.86,1.05,
1306584977650,Sat May 28 13:16:17 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,1473.39,1.11,46.87,249931.86,1.05,
1306584979650,Sat May 28 13:16:19 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,1473.39,1.11,46.87,249931.86,1.05,
1306584994650,Sat May 28 13:16:34 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,3.46,1.11,46.87,249931.86,1.05,
1306585014650,Sat May 28 13:16:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,182.87,1.11,46.87,249931.86,1.05,
1306585040650,Sat May 28 13:17:20 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,96.2,1.11,46.87,250105.2,1.04,
1306585052650,Sat May 28 13:17:32 BST 2011,5,ACTIVE,A Murray 3 - 0,1.05,43.33,1.11,46.87,250105.2,1.04,
1306585078650,Sat May 28 13:17:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,96.2,1.05,48.53,250191.86,1.05,
1306585079650,Sat May 28 13:17:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,96.2,1.05,48.53,250191.86,1.05,
1306585081650,Sat May 28 13:18:01 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,96.2,1.05,48.53,250191.86,1.05,
1306585083650,Sat May 28 13:18:03 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,1473.39,1.05,48.53,250191.86,1.05,
1306585090650,Sat May 28 13:18:10 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,1473.39,1.04,192.4,250191.86,1.05,
1306585101650,Sat May 28 13:18:21 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,1383.39,1.04,192.4,250371.86,1.03,
1306585118650,Sat May 28 13:18:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,383.39,1.1,681.16,252371.86,1.03,
1306585119650,Sat May 28 13:18:39 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,94.47,1.1,681.16,252371.86,1.03,
1306585127650,Sat May 28 13:18:47 BST 2011,5,ACTIVE,A Murray 3 - 0,1.04,97.93,1.1,681.16,252371.86,1.03,
1306585128650,Sat May 28 13:18:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,2058.18,1.03,192.09,253334.52,1.03,
1306585131650,Sat May 28 13:18:51 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,2058.18,1.03,192.09,253334.52,1.03,
1306585138650,Sat May 28 13:18:58 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,2058.18,1.03,192.09,253334.52,1.03,
1306585145650,Sat May 28 13:19:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,130.85,1.11,46.87,253718.72,1.03,
1306585153650,Sat May 28 13:19:13 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,419.46,1.11,46.87,253718.72,1.03,
1306585171650,Sat May 28 13:19:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,221.85,1.05,1724.73,253718.72,1.03,
1306585182650,Sat May 28 13:19:42 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,91.0,1.04,288.61,253718.72,1.03,
1306585188650,Sat May 28 13:19:48 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,91.0,1.04,288.61,253718.72,1.03,
1306585195650,Sat May 28 13:19:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,91.0,1.04,288.61,253718.72,1.03,
1306585205650,Sat May 28 13:20:05 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,19.93,1.04,1251.51,253860.86,1.03,
1306585224650,Sat May 28 13:20:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1864.2,1.03,498.39,253900.72,1.03,
1306585232650,Sat May 28 13:20:32 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1864.2,1.04,962.9,253900.72,1.03,
1306585250650,Sat May 28 13:20:50 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,264.05,1.04,962.9,253920.72,1.03,
1306585254650,Sat May 28 13:20:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,264.05,1.05,1732.73,253920.72,1.03,
1306585284650,Sat May 28 13:21:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,264.05,1.04,962.9,253920.72,1.03,
1306585319650,Sat May 28 13:21:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,264.05,1.04,1796.22,254179.9,1.04,
1306585334650,Sat May 28 13:22:14 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,264.05,1.04,1696.22,254379.9,1.04,
1306585391650,Sat May 28 13:23:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1732.07,1.04,1696.22,254379.9,1.04,
1306585412650,Sat May 28 13:23:32 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1732.07,1.03,1925.81,254379.9,1.04,
1306585434650,Sat May 28 13:23:54 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1732.07,1.04,1696.22,254399.9,1.03,
1306585458650,Sat May 28 13:24:18 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,949.07,1.04,1706.5,254399.9,1.03,
1306585468650,Sat May 28 13:24:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.03,83.24,1.04,1706.5,256131.56,1.03,
1306585484650,Sat May 28 13:24:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1732.07,1.03,590.18,256298.05,1.03,
1306585502650,Sat May 28 13:25:02 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,1732.07,1.03,994.07,256644.72,1.03,
1306585511650,Sat May 28 13:25:11 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.03,994.07,256644.72,1.03,
1306585512650,Sat May 28 13:25:12 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,1925.81,256644.72,1.03,
1306585524650,Sat May 28 13:25:24 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,1937.94,256644.72,1.03,
1306585540650,Sat May 28 13:25:40 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,1925.81,256644.72,1.03,
1306585570650,Sat May 28 13:26:10 BST 2011,5,ACTIVE,A Murray 3 - 0,1.02,12.18,1.03,416.84,256644.72,1.03,
1306585588650,Sat May 28 13:26:28 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,1927.49,256669.08,1.02,
1306585590650,Sat May 28 13:26:30 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4183.43,1.02,1927.49,256669.08,1.02,
1306585591650,Sat May 28 13:26:31 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4183.43,1.02,1913.62,256669.08,1.02,
1306585627650,Sat May 28 13:27:07 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,1913.62,256669.08,1.02,
1306585638650,Sat May 28 13:27:18 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.03,1372.1,256669.08,1.02,
1306585664650,Sat May 28 13:27:44 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,364.88,256669.08,1.02,
1306585675650,Sat May 28 13:27:55 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.02,339.08,256694.88,1.02,
1306585705650,Sat May 28 13:28:25 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,4102.23,1.03,1372.1,256694.88,1.02,
1306585709650,Sat May 28 13:28:29 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,3743.14,1.03,1372.1,257413.06,1.01,
1306585718650,Sat May 28 13:28:38 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,3743.14,1.02,962.9,257413.06,1.01,
1306585739650,Sat May 28 13:28:59 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,3543.14,1.02,962.9,257813.06,1.01,
1306585841650,Sat May 28 13:30:41 BST 2011,5,ACTIVE,A Murray 3 - 0,-1.0,-1.0,1.02,922.9,257893.06,1.02,
1306585916650,Sat May 28 13:31:56 BST 2011,5,ACTIVE,A Murray 3 - 0,-1.0,-1.0,1.03,1372.1,258055.45,1.02,
1306585946650,Sat May 28 13:32:26 BST 2011,5,ACTIVE,A Murray 3 - 0,1.01,100.0,1.03,1372.1,258055.45,1.02,
1306585954650,Sat May 28 13:32:34 BST 2011,5,ACTIVE,A Murray 3 - 0,-1.0,-1.0,1.01,765.83,258255.45,1.01,
1306585961650,Sat May 28 13:32:41 BST 2011,5,ACTIVE,A Murray 3 - 0,-1.0,-1.0,1.01,188.61,259409.9,1.01,
1306585974650,Sat May 28 13:32:54 BST 2011,5,ACTIVE,A Murray 3 - 0,-1.0,-1.0,1.01,1151.51,259409.9,1.01,
1306586044650,Sat May 28 13:34:04 BST 2011,5,SUSPENDED,A Murray 3 - 0,-1,-1,-1,-1,-1,-1,
