Tennis Sony Ericsson Open 2011 Womens Tournament The Final Sharapova v Azarenka 
Match Odds
Timestamp,Inplay delay,Market status,Selection name,BP1,BV1,LP1,LV1,Total matched,LPM
Sat Apr 02 18:07:19 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,-1.0,-1.0,169180.64,5.5,
Sat Apr 02 18:07:21 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,98.87,169180.64,5.5,
Sat Apr 02 18:07:22 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,98.87,169185.05,5.5,
Sat Apr 02 18:07:23 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,98.87,169211.69,5.5,
Sat Apr 02 18:07:25 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,98.87,169223.16,5.5,
Sat Apr 02 18:07:26 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.6,169309.69,5.6,
Sat Apr 02 18:07:28 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.6,169309.69,5.6,
Sat Apr 02 18:07:30 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.6,169318.84,5.5,
Sat Apr 02 18:07:31 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.6,169320.62,5.5,
Sat Apr 02 18:07:32 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.6,169324.16,5.5,
Sat Apr 02 18:07:33 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.25,169324.86,5.6,
Sat Apr 02 18:07:34 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.25,169324.86,5.6,
Sat Apr 02 18:07:36 BST 2011,5,ACTIVE,Maria Sharapova,4.7,2.64,5.6,55.25,169413.16,5.5,
Sat Apr 02 18:07:37 BST 2011,5,ACTIVE,Maria Sharapova,5.3,311.79,5.6,55.25,169415.64,5.5,
Sat Apr 02 18:07:40 BST 2011,5,ACTIVE,Maria Sharapova,5.3,311.79,5.6,44.66,169436.84,5.6,
Sat Apr 02 18:07:41 BST 2011,5,ACTIVE,Maria Sharapova,5.3,311.79,5.6,44.66,169466.25,5.5,
Sat Apr 02 18:07:42 BST 2011,5,ACTIVE,Maria Sharapova,5.3,311.79,5.6,44.66,169467.38,5.5,
Sat Apr 02 18:07:44 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,44.66,169515.05,5.5,
Sat Apr 02 18:07:45 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,44.66,169521.06,5.5,
Sat Apr 02 18:07:48 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,74.83,169543.06,5.6,
Sat Apr 02 18:07:49 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,72.57,169547.6,5.5,
Sat Apr 02 18:07:50 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,249.16,169547.6,5.5,
Sat Apr 02 18:07:51 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,205.95,169634.02,5.5,
Sat Apr 02 18:07:53 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,219.19,169634.02,5.5,
Sat Apr 02 18:07:54 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,221.84,169634.02,5.5,
Sat Apr 02 18:07:56 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,33.66,169855.84,5.5,
Sat Apr 02 18:07:57 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.5,9.71,169855.84,5.5,
Sat Apr 02 18:08:03 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,33.66,169855.84,5.5,
Sat Apr 02 18:08:05 BST 2011,5,ACTIVE,Maria Sharapova,5.5,9.71,5.6,33.66,169855.84,5.5,
Sat Apr 02 18:08:06 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,33.66,169855.84,5.5,
Sat Apr 02 18:08:07 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,33.66,169855.84,5.5,
Sat Apr 02 18:08:09 BST 2011,5,ACTIVE,Maria Sharapova,5.3,295.02,5.6,33.66,169918.2,5.5,
Sat Apr 02 18:08:10 BST 2011,5,ACTIVE,Maria Sharapova,5.4,3.32,5.6,33.66,170060.03,5.3,
Sat Apr 02 18:08:11 BST 2011,5,ACTIVE,Maria Sharapova,5.3,238.35,5.6,33.66,170076.05,5.5,
Sat Apr 02 18:08:12 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.6,33.66,170079.58,5.5,
Sat Apr 02 18:08:16 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.9,6.23,170079.58,5.5,
Sat Apr 02 18:08:17 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.9,6.23,170119.6,5.5,
Sat Apr 02 18:08:20 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.9,6.23,170119.6,5.5,
Sat Apr 02 18:08:21 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.5,33.66,170119.6,5.5,
Sat Apr 02 18:08:24 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.5,35.42,170119.6,5.5,
Sat Apr 02 18:08:28 BST 2011,5,ACTIVE,Maria Sharapova,5.4,70.63,5.5,35.42,170119.6,5.5,
Sat Apr 02 18:08:29 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.5,35.42,170216.7,5.4,
Sat Apr 02 18:08:31 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.5,33.66,170216.7,5.4,
Sat Apr 02 18:08:34 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.5,12.51,170259.02,5.5,
Sat Apr 02 18:08:37 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.8,52.08,170271.53,5.5,
Sat Apr 02 18:08:39 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.8,52.08,170293.53,5.5,
Sat Apr 02 18:08:42 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.8,52.08,170303.23,5.5,
Sat Apr 02 18:08:45 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.8,52.08,170305.4,5.5,
Sat Apr 02 18:08:48 BST 2011,5,ACTIVE,Maria Sharapova,5.4,22.07,5.9,6.23,170305.4,5.5,
Sat Apr 02 18:08:53 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,170329.25,5.4,
Sat Apr 02 18:08:54 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,170329.25,5.4,
Sat Apr 02 18:08:55 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.6,62.36,170329.25,5.4,
Sat Apr 02 18:08:56 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,8.83,170329.25,5.4,
Sat Apr 02 18:09:02 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.6,62.36,170329.25,5.4,
Sat Apr 02 18:09:05 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,170333.25,5.1,
Sat Apr 02 18:09:11 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,62.36,170333.25,5.1,
Sat Apr 02 18:09:20 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,62.36,170333.25,5.1,
Sat Apr 02 18:09:24 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.2,59.52,170333.25,5.1,
Sat Apr 02 18:09:25 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,62.36,170333.25,5.1,
Sat Apr 02 18:09:26 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,170395.61,5.3,
Sat Apr 02 18:09:28 BST 2011,5,ACTIVE,Maria Sharapova,5.4,6.86,5.9,6.23,170395.61,5.3,
Sat Apr 02 18:09:30 BST 2011,5,ACTIVE,Maria Sharapova,5.4,5.09,5.6,67.63,170399.16,5.4,
Sat Apr 02 18:09:31 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.6,67.63,170404.45,5.4,
Sat Apr 02 18:09:39 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.6,67.63,170404.45,5.4,
Sat Apr 02 18:09:41 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.5,55.56,170404.45,5.4,
Sat Apr 02 18:09:43 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.6,67.63,170404.45,5.4,
Sat Apr 02 18:09:50 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.6,67.63,170416.92,5.5,
Sat Apr 02 18:09:51 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.6,66.59,170417.95,5.6,
Sat Apr 02 18:09:52 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170511.05,5.7,
Sat Apr 02 18:09:53 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170511.05,5.7,
Sat Apr 02 18:09:54 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170555.19,5.7,
Sat Apr 02 18:09:58 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170557.19,5.7,
Sat Apr 02 18:10:00 BST 2011,5,ACTIVE,Maria Sharapova,5.6,311.79,5.9,6.23,170557.19,5.7,
Sat Apr 02 18:10:03 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170557.19,5.7,
Sat Apr 02 18:10:05 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170560.94,5.7,
Sat Apr 02 18:10:06 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170560.94,5.7,
Sat Apr 02 18:10:07 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170560.94,5.7,
Sat Apr 02 18:10:20 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.7,3.05,170560.94,5.7,
Sat Apr 02 18:10:25 BST 2011,5,ACTIVE,Maria Sharapova,5.5,2952.49,5.9,6.23,170563.98,5.7,
Sat Apr 02 18:10:28 BST 2011,5,ACTIVE,Maria Sharapova,5.5,2952.49,5.9,6.23,170570.22,5.7,
Sat Apr 02 18:10:32 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.9,6.23,170570.22,5.7,
Sat Apr 02 18:10:38 BST 2011,5,ACTIVE,Maria Sharapova,5.4,2.44,5.5,5.29,170570.22,5.7,
Sat Apr 02 18:10:39 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,5.29,170572.66,5.4,
Sat Apr 02 18:10:41 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,19.64,170572.66,5.4,
Sat Apr 02 18:10:44 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,19.64,170572.66,5.4,
Sat Apr 02 18:10:48 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,75.2,170572.66,5.4,
Sat Apr 02 18:10:50 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,67.98,170572.66,5.4,
Sat Apr 02 18:10:54 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,67.98,170572.66,5.4,
Sat Apr 02 18:10:56 BST 2011,5,ACTIVE,Maria Sharapova,5.2,17.65,5.3,67.98,170572.66,5.4,
Sat Apr 02 18:10:58 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,67.98,170604.44,5.2,
Sat Apr 02 18:10:59 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,67.98,170604.44,5.2,
Sat Apr 02 18:11:00 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,67.98,170604.44,5.2,
Sat Apr 02 18:11:02 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.3,27.0,170645.42,5.3,
Sat Apr 02 18:11:03 BST 2011,5,ACTIVE,Maria Sharapova,5.3,40.97,5.5,37.29,170699.44,5.3,
Sat Apr 02 18:11:04 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,37.29,170699.44,5.3,
Sat Apr 02 18:11:05 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,22.95,170699.44,5.3,
Sat Apr 02 18:11:07 BST 2011,5,ACTIVE,Maria Sharapova,5.3,127.43,5.5,22.95,170699.44,5.3,
Sat Apr 02 18:11:08 BST 2011,5,ACTIVE,Maria Sharapova,5.3,104.65,5.5,22.95,170699.44,5.3,
Sat Apr 02 18:11:09 BST 2011,5,ACTIVE,Maria Sharapova,5.3,104.65,5.9,6.23,170745.36,5.5,
Sat Apr 02 18:11:11 BST 2011,5,ACTIVE,Maria Sharapova,5.5,356.78,5.9,6.23,170759.08,5.5,
Sat Apr 02 18:11:12 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,170759.08,5.5,
Sat Apr 02 18:11:13 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,170759.08,5.5,
Sat Apr 02 18:11:14 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,130.45,170759.08,5.5,
Sat Apr 02 18:11:15 BST 2011,5,ACTIVE,Maria Sharapova,5.5,311.01,5.9,6.23,171019.98,5.5,
Sat Apr 02 18:11:19 BST 2011,5,ACTIVE,Maria Sharapova,5.5,304.83,5.9,6.23,171032.34,5.5,
Sat Apr 02 18:11:20 BST 2011,5,ACTIVE,Maria Sharapova,5.5,304.83,5.9,6.23,171032.34,5.5,
Sat Apr 02 18:11:22 BST 2011,5,ACTIVE,Maria Sharapova,5.5,304.83,5.9,6.23,171032.34,5.5,
Sat Apr 02 18:11:23 BST 2011,5,ACTIVE,Maria Sharapova,5.5,204.83,5.9,6.23,171232.34,5.5,
Sat Apr 02 18:11:28 BST 2011,5,ACTIVE,Maria Sharapova,5.5,204.73,5.9,6.23,171232.55,5.5,
Sat Apr 02 18:11:33 BST 2011,5,ACTIVE,Maria Sharapova,5.5,195.9,5.9,6.23,171250.2,5.5,
Sat Apr 02 18:11:35 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.9,6.23,171250.2,5.5,
Sat Apr 02 18:11:37 BST 2011,5,ACTIVE,Maria Sharapova,4.3,74.83,5.5,2.38,171250.2,5.5,
Sat Apr 02 18:11:39 BST 2011,5,ACTIVE,Maria Sharapova,4.3,62.25,5.5,2.38,171278.88,4.3,
Sat Apr 02 18:11:41 BST 2011,5,ACTIVE,Maria Sharapova,4.3,62.25,5.5,2.38,171278.88,4.3,
Sat Apr 02 18:11:42 BST 2011,5,ACTIVE,Maria Sharapova,4.3,62.25,5.5,5.03,171278.88,4.3,
Sat Apr 02 18:11:43 BST 2011,5,ACTIVE,Maria Sharapova,4.3,62.25,5.9,4.65,171296.1,5.9,
Sat Apr 02 18:11:44 BST 2011,5,ACTIVE,Maria Sharapova,6.2,435.8,8.0,2.49,171307.42,6.2,
Sat Apr 02 18:11:45 BST 2011,5,ACTIVE,Maria Sharapova,6.2,435.8,8.0,2.49,171307.42,6.2,
Sat Apr 02 18:11:47 BST 2011,5,ACTIVE,Maria Sharapova,6.2,435.8,8.0,2.49,171307.42,6.2,
Sat Apr 02 18:11:51 BST 2011,5,ACTIVE,Maria Sharapova,6.2,433.79,8.0,2.49,171311.42,6.2,
Sat Apr 02 18:11:53 BST 2011,5,ACTIVE,Maria Sharapova,6.2,431.79,8.0,2.49,171315.42,6.2,
Sat Apr 02 18:11:55 BST 2011,5,ACTIVE,Maria Sharapova,6.2,431.79,7.0,285.71,171315.42,6.2,
Sat Apr 02 18:11:58 BST 2011,5,ACTIVE,Maria Sharapova,6.2,431.79,6.6,44.64,171315.42,6.2,
Sat Apr 02 18:11:59 BST 2011,5,ACTIVE,Maria Sharapova,6.2,431.79,7.0,285.71,171315.42,6.2,
Sat Apr 02 18:12:04 BST 2011,5,ACTIVE,Maria Sharapova,6.2,369.43,7.0,285.71,171440.14,6.2,
Sat Apr 02 18:12:07 BST 2011,5,ACTIVE,Maria Sharapova,6.2,326.17,7.0,285.71,171526.66,6.2,
Sat Apr 02 18:12:10 BST 2011,5,ACTIVE,Maria Sharapova,6.2,317.34,7.0,285.71,171544.31,6.2,
Sat Apr 02 18:12:11 BST 2011,5,ACTIVE,Maria Sharapova,6.2,297.91,7.0,285.71,171583.19,6.2,
Sat Apr 02 18:12:12 BST 2011,5,ACTIVE,Maria Sharapova,6.2,295.41,7.0,285.71,171588.19,6.2,
Sat Apr 02 18:12:13 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2952.49,7.0,285.71,171588.19,6.2,
Sat Apr 02 18:12:15 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2952.49,6.2,70.63,171588.19,6.2,
Sat Apr 02 18:12:16 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2952.49,6.2,45.63,171638.19,6.2,
Sat Apr 02 18:12:17 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2952.49,6.2,45.63,171638.19,6.2,
Sat Apr 02 18:12:23 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2952.49,6.2,51.87,171638.19,6.2,
Sat Apr 02 18:12:25 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2952.49,6.2,33.03,171675.86,6.2,
Sat Apr 02 18:12:29 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2948.08,6.2,33.03,171684.69,6.0,
Sat Apr 02 18:12:30 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2948.08,6.2,48.92,171684.69,6.0,
Sat Apr 02 18:12:31 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2948.08,6.2,94.05,171684.69,6.0,
Sat Apr 02 18:12:34 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2948.08,6.2,69.02,171684.69,6.0,
Sat Apr 02 18:12:37 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2857.42,6.2,69.02,171866.0,6.0,
Sat Apr 02 18:12:38 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2831.58,6.2,69.02,171917.69,6.0,
Sat Apr 02 18:12:41 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2831.58,6.2,69.02,171917.69,6.0,
Sat Apr 02 18:12:42 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2819.58,6.2,69.02,171941.69,6.0,
Sat Apr 02 18:12:46 BST 2011,5,ACTIVE,Maria Sharapova,6.2,18.39,6.4,3.11,172079.72,6.2,
Sat Apr 02 18:12:47 BST 2011,5,ACTIVE,Maria Sharapova,6.2,18.39,6.4,3.11,172079.72,6.2,
Sat Apr 02 18:12:49 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2800.15,6.4,3.11,172155.34,6.0,
Sat Apr 02 18:12:52 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2800.15,6.4,3.11,172155.34,6.0,
Sat Apr 02 18:12:54 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2796.15,6.4,3.11,172163.34,6.0,
Sat Apr 02 18:12:55 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2790.13,6.4,3.11,172175.34,6.0,
Sat Apr 02 18:12:56 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2788.13,6.4,3.11,172179.34,6.0,
Sat Apr 02 18:12:57 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2782.83,6.4,3.11,172189.94,6.0,
Sat Apr 02 18:12:59 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2782.83,6.2,88.29,172189.94,6.0,
Sat Apr 02 18:13:00 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2781.07,6.2,88.29,172193.48,6.0,
Sat Apr 02 18:13:02 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2764.07,6.2,88.29,172227.48,6.0,
Sat Apr 02 18:13:04 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.2,88.29,172257.14,6.0,
Sat Apr 02 18:13:11 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.4,3.11,172433.72,6.2,
Sat Apr 02 18:13:12 BST 2011,5,ACTIVE,Maria Sharapova,6.2,322.58,6.4,3.11,172433.72,6.2,
Sat Apr 02 18:13:16 BST 2011,5,ACTIVE,Maria Sharapova,6.2,303.16,6.4,3.11,172472.56,6.2,
Sat Apr 02 18:13:22 BST 2011,5,ACTIVE,Maria Sharapova,6.4,21.88,8.0,2.49,172478.8,6.4,
Sat Apr 02 18:13:24 BST 2011,5,ACTIVE,Maria Sharapova,6.4,5.57,8.0,2.49,172511.42,6.4,
Sat Apr 02 18:13:29 BST 2011,5,ACTIVE,Maria Sharapova,6.2,295.49,8.0,2.49,172537.9,6.2,
Sat Apr 02 18:13:33 BST 2011,5,ACTIVE,Maria Sharapova,6.2,277.83,8.0,2.49,172573.22,6.2,
Sat Apr 02 18:13:36 BST 2011,5,ACTIVE,Maria Sharapova,6.2,277.83,6.4,9.71,172573.22,6.2,
Sat Apr 02 18:13:37 BST 2011,5,ACTIVE,Maria Sharapova,6.2,277.83,6.4,19.71,172573.22,6.2,
Sat Apr 02 18:13:39 BST 2011,5,ACTIVE,Maria Sharapova,6.2,277.83,6.4,10.0,172573.22,6.2,
Sat Apr 02 18:13:41 BST 2011,5,ACTIVE,Maria Sharapova,6.2,277.83,6.4,12.64,172573.22,6.2,
Sat Apr 02 18:13:44 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.4,10.0,172573.22,6.2,
Sat Apr 02 18:13:45 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.2,10.0,172573.22,6.2,
Sat Apr 02 18:13:48 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.4,10.0,172573.22,6.2,
Sat Apr 02 18:13:49 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.4,10.0,172573.22,6.2,
Sat Apr 02 18:13:51 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,8.0,2.49,172593.22,6.4,
Sat Apr 02 18:13:53 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.2,9.71,172593.22,6.4,
Sat Apr 02 18:13:54 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.2,9.71,172593.22,6.4,
Sat Apr 02 18:13:55 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,8.0,2.49,172612.64,6.2,
Sat Apr 02 18:13:56 BST 2011,5,ACTIVE,Maria Sharapova,6.4,312.5,8.0,2.49,172612.64,6.2,
Sat Apr 02 18:14:00 BST 2011,5,ACTIVE,Maria Sharapova,6.2,355.27,8.0,2.49,172617.62,6.4,
Sat Apr 02 18:14:02 BST 2011,5,ACTIVE,Maria Sharapova,6.2,796.73,8.0,2.49,172617.62,6.4,
Sat Apr 02 18:14:04 BST 2011,5,ACTIVE,Maria Sharapova,6.6,88.29,8.0,2.49,172617.62,6.4,
Sat Apr 02 18:14:05 BST 2011,5,ACTIVE,Maria Sharapova,6.6,88.29,6.8,23.53,172617.62,6.4,
Sat Apr 02 18:14:07 BST 2011,5,ACTIVE,Maria Sharapova,6.6,78.28,6.8,23.53,172637.62,6.6,
Sat Apr 02 18:14:09 BST 2011,5,ACTIVE,Maria Sharapova,6.6,76.28,6.8,23.53,172641.62,6.6,
Sat Apr 02 18:14:10 BST 2011,5,ACTIVE,Maria Sharapova,6.6,76.28,6.8,6.3,172676.08,6.8,
Sat Apr 02 18:14:11 BST 2011,5,ACTIVE,Maria Sharapova,6.8,287.82,8.0,2.49,172688.69,6.8,
Sat Apr 02 18:14:12 BST 2011,5,ACTIVE,Maria Sharapova,6.6,76.28,8.0,2.49,172688.69,6.8,
Sat Apr 02 18:14:13 BST 2011,5,ACTIVE,Maria Sharapova,6.6,32.13,8.0,2.49,172776.98,6.6,
Sat Apr 02 18:14:16 BST 2011,5,ACTIVE,Maria Sharapova,6.4,244.64,8.0,2.49,172976.98,6.4,
Sat Apr 02 18:14:17 BST 2011,5,ACTIVE,Maria Sharapova,6.4,244.64,6.8,2.49,172976.98,6.4,
Sat Apr 02 18:14:18 BST 2011,5,ACTIVE,Maria Sharapova,6.4,244.64,8.0,2.49,172976.98,6.4,
Sat Apr 02 18:14:21 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,8.0,2.49,172976.98,6.4,
Sat Apr 02 18:14:23 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.6,10.0,172976.98,6.4,
Sat Apr 02 18:14:25 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.6,12.0,172976.98,6.4,
Sat Apr 02 18:14:27 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2749.24,6.6,2.0,172976.98,6.4,
Sat Apr 02 18:14:28 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2746.74,6.6,2.0,172981.95,6.0,
Sat Apr 02 18:14:29 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2746.74,6.6,2.0,172981.95,6.0,
Sat Apr 02 18:14:34 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2746.74,6.6,2.0,172981.95,6.0,
Sat Apr 02 18:14:43 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2746.74,6.6,2.0,172981.95,6.0,
Sat Apr 02 18:14:50 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2746.74,8.0,2.49,172981.95,6.0,
Sat Apr 02 18:14:55 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2744.73,8.0,2.49,172985.95,6.0,
Sat Apr 02 18:14:56 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2741.2,8.0,2.49,172993.02,6.0,
Sat Apr 02 18:15:03 BST 2011,5,ACTIVE,Maria Sharapova,6.4,25.0,8.0,2.49,172993.02,6.0,
Sat Apr 02 18:15:10 BST 2011,5,ACTIVE,Maria Sharapova,6.4,19.0,8.0,2.49,173005.02,6.4,
Sat Apr 02 18:15:11 BST 2011,5,ACTIVE,Maria Sharapova,6.4,14.0,8.0,2.49,173015.02,6.4,
Sat Apr 02 18:15:16 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2666.91,8.0,2.49,173191.6,6.0,
Sat Apr 02 18:15:17 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2666.91,6.4,78.58,173191.6,6.0,
Sat Apr 02 18:15:22 BST 2011,5,ACTIVE,Maria Sharapova,6.0,2666.91,8.0,2.49,173348.77,6.4,
Sat Apr 02 18:15:25 BST 2011,5,ACTIVE,Maria Sharapova,6.4,312.5,8.0,2.49,173348.77,6.4,
Sat Apr 02 18:15:28 BST 2011,5,ACTIVE,Maria Sharapova,6.4,312.5,6.8,23.53,173348.77,6.4,
Sat Apr 02 18:15:30 BST 2011,5,ACTIVE,Maria Sharapova,6.4,624.29,6.8,23.53,173348.77,6.4,
Sat Apr 02 18:15:32 BST 2011,5,ACTIVE,Maria Sharapova,6.6,1000.0,6.8,23.53,173348.77,6.4,
Sat Apr 02 18:15:33 BST 2011,5,ACTIVE,Maria Sharapova,6.6,1000.0,8.0,2.49,173395.81,6.8,
Sat Apr 02 18:15:34 BST 2011,5,ACTIVE,Maria Sharapova,6.6,1000.0,8.0,2.49,173395.81,6.8,
Sat Apr 02 18:15:35 BST 2011,5,ACTIVE,Maria Sharapova,6.6,997.51,8.0,2.49,173400.8,6.6,
Sat Apr 02 18:15:40 BST 2011,5,ACTIVE,Maria Sharapova,6.6,997.51,7.4,3.11,173400.8,6.6,
